name,Region,Last Update,Confirmed,Deaths,Recovered,Date
Philippines,Philippines,2020-05-12 02:00:00,11086,726,1999,05-11-2020
Slovenia,Slovenia,2020-05-12 02:00:00,1460,102,256,05-11-2020
South Africa,South Africa,2020-05-12 02:00:00,10652,206,4357,05-11-2020
Estonia,Estonia,2020-05-12 02:00:00,1741,61,751,05-11-2020
Bahrain,Bahrain,2020-05-12 02:00:00,5236,8,2152,05-11-2020
Egypt,Egypt,2020-05-12 02:00:00,9746,533,2172,05-11-2020
Croatia,Croatia,2020-05-12 02:00:00,2196,91,1784,05-11-2020
Panama,Panama,2020-05-12 02:00:00,8616,249,4687,05-11-2020
Lebanon,Lebanon,2020-05-12 02:00:00,859,26,234,05-11-2020
Iraq,Iraq,2020-05-12 02:00:00,2818,110,1790,05-11-2020
Serbia,Serbia,2020-05-12 02:00:00,10176,218,3290,05-11-2020
Dominican Republic,Dominican Republic,2020-05-12 02:00:00,10634,393,2870,05-11-2020
Algeria,Algeria,2020-05-12 02:00:00,5891,507,2841,05-11-2020
Armenia,Armenia,2020-05-12 02:00:00,3392,46,1359,05-11-2020
Kuwait,Kuwait,2020-05-12 02:00:00,9286,65,2907,05-11-2020
Bulgaria,Bulgaria,2020-05-12 02:00:00,1990,93,461,05-11-2020
Slovakia,Slovakia,2020-05-12 02:00:00,1457,26,959,05-11-2020
San Marino,San Marino,2020-05-10 15:00:00,637,41,126,05-11-2020
United Arab Emirates,United Arab Emirates,2020-05-12 02:00:00,18878,201,5381,05-11-2020
Latvia,Latvia,2020-05-12 02:00:00,946,18,464,05-11-2020
Uruguay,Uruguay,2020-05-12 02:00:00,711,19,523,05-11-2020
Hungary,Hungary,2020-05-12 02:00:00,3284,421,958,05-11-2020
Lithuania,Lithuania,2020-05-12 02:00:00,1485,50,833,05-11-2020
Costa Rica,Costa Rica,2020-05-12 02:00:00,801,7,517,05-11-2020
North Macedonia,North Macedonia,2020-05-12 02:00:00,1664,91,1200,05-11-2020
Vietnam,Vietnam,2020-05-12 02:00:00,288,0,249,05-11-2020
Andorra,Andorra,2020-05-12 02:00:00,755,48,550,05-11-2020
Morocco,Morocco,2020-05-12 02:00:00,6281,188,2811,05-11-2020
Jordan,Jordan,2020-05-12 02:00:00,562,9,390,05-11-2020
Cyprus,Cyprus,2020-05-12 02:00:00,901,16,401,05-11-2020
Moldova,Moldova,2020-05-12 02:00:00,4995,175,1980,05-11-2020
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-12 02:00:00,2141,113,1114,05-11-2020
Malta,Malta,2020-05-12 02:00:00,503,5,434,05-11-2020
Albania,Albania,2020-05-12 02:00:00,872,31,654,05-11-2020
Brunei,Brunei,2020-05-12 02:00:00,141,1,134,05-11-2020
Cambodia,Cambodia,2020-05-12 02:00:00,122,0,120,05-11-2020
Sri Lanka,Sri Lanka,2020-05-12 02:00:00,863,9,343,05-11-2020
Tunisia,Tunisia,2020-05-12 02:00:00,1032,45,727,05-11-2020
Burkina Faso,Burkina Faso,2020-05-12 02:00:00,760,50,584,05-11-2020
Venezuela,Venezuela,2020-05-12 02:00:00,422,10,205,05-11-2020
New Zealand,New Zealand,2020-05-12 02:00:00,1497,21,1398,05-11-2020
Azerbaijan,Azerbaijan,2020-05-12 02:00:00,2589,32,1680,05-11-2020
Kazakhstan,Kazakhstan,2020-05-12 02:00:00,5207,32,2074,05-11-2020
Senegal,Senegal,2020-05-12 02:00:00,1886,19,715,05-11-2020
Guadeloupe,Guadeloupe,2020-05-12 02:00:00,154,13,104,05-11-2020
Oman,Oman,2020-05-12 02:00:00,3573,17,1250,05-11-2020
Georgia (country),Georgia,2020-05-12 02:00:00,638,11,317,05-11-2020
Trinidad and Tobago,Trinidad and Tobago,2020-05-12 02:00:00,116,8,107,05-11-2020
Ukraine,Ukraine,2020-05-12 02:00:00,15648,408,3288,05-11-2020
Reunion,Reunion,2020-05-12 02:00:00,436,0,354,05-11-2020
Uzbekistan,Uzbekistan,2020-05-12 02:00:00,2486,10,1988,05-11-2020
Cameroon,Cameroon,2020-05-12 02:00:00,2689,125,1524,05-11-2020
Martinique,Martinique,2020-05-12 02:00:00,187,14,83,05-11-2020
Liechtenstein,Liechtenstein,2020-05-12 02:00:00,82,1,55,05-11-2020
Afghanistan,Afghanistan,2020-05-12 02:00:00,4687,122,558,05-11-2020
Palestine,Palestine,2020-05-11 18:00:00,375,2,301,05-11-2020
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-12 02:00:00,1024,41,141,05-11-2020
Bangladesh,Bangladesh,2020-05-12 02:00:00,15691,239,2902,05-11-2020
Nigeria,Nigeria,2020-05-12 02:00:00,4641,150,902,05-11-2020
Honduras,Honduras,2020-05-12 02:00:00,1972,108,203,05-11-2020
Bolivia,Bolivia,2020-05-12 02:00:00,2831,122,299,05-11-2020
Paraguay,Paraguay,2020-05-12 02:00:00,724,10,170,05-11-2020
Cuba,Cuba,2020-05-12 02:00:00,1783,77,1229,05-11-2020
Ghana,Ghana,2020-05-12 02:00:00,4700,22,494,05-11-2020
French Guiana,French Guiana,2020-05-12 02:00:00,144,1,122,05-11-2020
Rwanda,Rwanda,2020-05-12 02:00:00,285,0,150,05-11-2020
Guatemala,Guatemala,2020-05-12 02:00:00,1114,26,111,05-11-2020
Jamaica,Jamaica,2020-05-12 02:00:00,505,9,90,05-11-2020
Togo,Togo,2020-05-12 02:00:00,181,11,89,05-11-2020
Kenya,Kenya,2020-05-12 02:00:00,700,33,251,05-11-2020
Cote d'Ivoire,Cote d'Ivoire,2020-05-12 02:00:00,1730,21,818,05-11-2020
Maldives,Maldives,2020-05-12 02:00:00,897,3,29,05-11-2020
Monaco,Monaco,2020-05-12 02:00:00,96,4,85,05-11-2020
Ethiopia,Ethiopia,2020-05-12 02:00:00,250,5,105,05-11-2020
Mongolia,Mongolia,2020-05-12 02:00:00,42,0,14,05-11-2020
Guyana,Guyana,2020-05-12 02:00:00,109,10,36,05-11-2020
Seychelles,Seychelles,2020-05-12 02:00:00,11,0,10,05-11-2020
Suriname,Suriname,2020-05-12 02:00:00,10,1,9,05-11-2020
Gabon,Gabon,2020-05-12 02:00:00,802,9,127,05-11-2020
French Polynesia,French Polynesia,2020-05-12 02:00:00,60,0,56,05-11-2020
Namibia,Namibia,2020-05-12 02:00:00,16,0,11,05-11-2020
Bhutan,Bhutan,2020-05-12 02:00:00,9,0,5,05-11-2020
Saint Lucia,Saint Lucia,2020-05-12 02:00:00,18,0,17,05-11-2020
Sudan,Sudan,2020-05-12 02:00:00,1526,74,161,05-11-2020
Nepal,Nepal,2020-05-12 02:00:00,134,0,33,05-11-2020
Guinea,Guinea,2020-05-12 02:00:00,2146,11,714,05-11-2020
Aruba,Aruba,2020-05-12 02:00:00,101,3,89,05-11-2020
Jersey,Jersey,2020-03-14 18:00:00,2,0,0,05-11-2020
Mauritania,Mauritania,2020-05-12 02:00:00,8,1,6,05-11-2020
Antigua and Barbuda,Antigua and Barbuda,2020-05-12 02:00:00,25,3,19,05-11-2020
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-05-12 02:00:00,17,0,9,05-11-2020
Curacao,Curacao,2020-05-12 02:00:00,16,1,14,05-11-2020
Greenland,Greenland,2020-05-12 02:00:00,11,0,11,05-11-2020
Guernsey,Guernsey,2020-03-13 13:00:00,1,0,0,05-11-2020
Vatican City,Vatican City,2020-05-12 02:00:00,12,0,2,05-11-2020
Cayman Islands,Cayman Islands,2020-05-12 02:00:00,84,1,47,05-11-2020
India,India,2020-05-11 20:00:00 * States: Maharashtra 23401; Gujarat 8542; Tamil Nadu 8002; Delhi 7233; Rajasthan 3988; Madhya Pradesh 3785; Uttar Pradesh 3573; Andhra Pradesh 2018; West Bengal 2063; Punjab 1877; Telangana 1275; Jammu and Kashmir 879; Karnataka 862; Haryana 730; Bihar 749; Kerala 520; Odisha 414; Chandigarh 181; Jharkhand 161; Tripura 152; Uttarakhand 68; Assam 65; Chhattisgarh 59; Himachal Pradesh 59; Ladakh 42; Andaman and Nicobar Islands 33; Meghalaya 13; Puducherry 12; Goa 7; Manipur 2; Mizoram 1; Arunachal Pradesh 1; Dadra and Nagar Haveli and Daman and Diu 1; Nagaland 0; Daman and Diu 0; Lakshadweep 0; Sikkim 0,70768,2294,22549,05-11-2020
Canada,Canada,2020-05-12 00:00:00 * Total Tests: 1017786; Provinces: British Columbia 2353; Alberta 6300; Saskatchewan 568; Manitoba 289; Ontario 20546; Quebec 38469; Newfoundland and Labrador 261; New Brunswick 120; Nova Scotia 1019; Prince Edward Island 27; Yukon 11; Northwest Territories 5; Nunavut 0; Repatriated travellers 13,69981,4993,28171,05-11-2020
Italy,Italy,2020-05-11 20:00:00 * Regions: Lombardy 80723; Piedmont 28380; Emilia-Romagna 26598; Veneto 18618; Tuscany 9721; Liguria 8743; Lazio 7086; Marche 6470; Campania 4562; Trentino 4285; Apulia 4256; Sicily 3303; Friuli-Venezia Giulia 3116; Abruzzo 3078; South Tyrol 2558; Umbria 1406; Sardinia 1332; Aosta 1151; Calabria 1144; Basilicata 399; Molise 327,219814,30739,106587,05-11-2020
South Korea,South Korea,2020-05-11 11:00:00 * Regions: Daegu 6861; Gyeongsangbuk-do 1366; Gyeonggi-do 698; Seoul 683; Chungcheong-do 143; Busan 141; Gyeongsangnam-do 117; Incheon 104; Gangwon-do 54; Chungcheongbuk-do 52; Sejong City 47; Ulsan 44; Daejeon 41; Gwangju 30; Jeollabuk-do 19; Jeollanam-do 16; Jeju-do 14,10909,256,9632,05-11-2020
Austria,Austria,2020-05-12 00:00:00 * Regions: Tyrol 3427; Lower Austria 2495; Upper Austria 2205; Vienna 2204; Styria 1663; Salzburg 1201; Vorarlberg 859; Carinthia 394; Burgenland 307,15874,620,14061,05-11-2020
Belgium,Belgium,2020-05-11 17:00:00 * Regions: Flanders 27492; Wallonia 16214; Brussels 5113,53449,8707,13697,05-11-2020
Greece,Greece,2020-05-11 20:00:00 * Attica 1.031; Aegean Islands 9; Thrace 24; Macedonia 122; Epirus 7; Thessaly 14; Peloponesse 78; Dodecanese 2; Central Greece 6; Crete 12; Ionian Islands 7; Cyclades 1; Undefined Location 1.091; Cruize Ship 119. Source: @bikerboyGR,2726,152,1442,05-11-2020
Chile,Chile,2020-05-11 17:00:00 * Regions: Arica y Parinacota 351; Tarapacá 547; Antofagasta 1014; Atacama 133; Coquimbo 140; Valparaíso 970; Región Metropolitana 21317; O’Higgins 216; Maule 454; Ñuble 814; Biobío 932; Araucanía 1466; Los Ríos 208; Los Lagos 592; Aysén 8; Magallanes 901. Source: SouthernV.O.I.D.,30063,323,13605,05-11-2020
Peru,Peru,2020-05-11 20:00:00 * Regions: Lima 44333; Callao 5400; Lambayeque 3748; Piura 2483; Loreto 1834; Ancash 1521; La Libertad 1470; Ucayali 1392; Arequipa 1061; Ica 1019; Junín 839; Tumbes 496; San Martín 473; Cusco 410; Cajamarca 367; Huánuco 335; Ayacucho 258; Amazonas 242; Huancavelica 200; Tacna 178; Puno 173; Pasco 168; Moquegua 167; Madre de Dios 162; Apurímac 93. Source: SouthernV.O.I.D.,68822,1961,22406,05-11-2020
Argentina,Argentina,2020-05-12 02:00:00 * Buenos Aires 2156; CABA 2098; Chaco 476; Córdoba 347; Río Negro 289; Santa Fe 244; Tierra del Fuego 148; Neuquén 111; Mendoza 86; Corrientes 70; La Rioja 60; Santa Cruz 49; Tucumán 42; Entre Ríos 28; Misiones 26; Santiago del Estero 16; San Luis 11; Jujuy 5; La Pampa 5; Chubut 4; Salta 4; San Juan 3. Source: SouthernVOID,6278,314,1837,05-11-2020
Brazil,Brazil,2020-05-12 00:00:00 * States Acre 1460 Amazonas 12919 Amapá 2671 Pará 7563 Rondônia 1396 Roraima 1295 Tocantins 747 Alagoas 2343 Bahia 5808 Ceará 17599 Maranhão 8144 Paraíba 2525 Pernambuco 13768 Piauí 1332 Rio Grande do Norte 1989 Sergipe 1800 Espírito Santo 4819 Minas Gerais 3320 Rio de Janeiro 17939 São Paulo 46131 Distrito Federal 2783 Goiás 1100 Mato Grosso 541 Mato Grosso do Sul 385 Paraná 1849 Rio Grande do Sul 2576 Santa Catarina 3529. Source: @HeidyBello,168331,11519,67384,05-11-2020
Colombia,Colombia,2020-05-12 00:00:00 * States Bogotá D.C. 4305 Cundinamarca 289 Antioquia 474 Valle del Cauca 1367 Bolívar 742 Atlántico 1022 Magdalena 284 Cesar 72 Sucre 4 La Guajira 27 Córdoba 39 Norte de Santander 99 Santander 42 Cauca 51 Caldas 100 Risaralda 216 Quindío 71 Huila 179 Tolima 130 Meta 927 Casanare 21 San Andrés y Providencia 6 Nariño 306 Boyacá 77 Chocó 28 Amazonas 718 Caquetá 16 Putumayo 1. Source: @HeidyBello,11613,479,2825,05-11-2020
Germany,Germany,2020-05-11 21:00:00 * States Baden-Württemberg 34424; Bavaria 45441; Berlin 6272; Brandenburg 3179; Bremen 1061; Hamburg 4951; Hesse 9059; Mecklenburg-Vorpommern 730; Lower Saxony 11157; North Rhine-Westphalia 35503; Rhineland-Palatinate 6558; Saarland 2713; Saxony 4979; Saxony-Anhalt 1653; Schleswig-Holstein 2978; Thuringia 2619. Source: @engmann,173277,7760,145600,05-11-2020
New York,USA,2020-05-12 03:00:00,343265,26863,36980,05-11-2020
New Jersey,USA,2020-05-12 03:00:00,140206,9340,3214,05-11-2020
Illinois,USA,2020-05-12 03:00:00,79007,3459,1518,05-11-2020
Massachusetts,USA,2020-05-12 03:00:00,78462,5108,10609,05-11-2020
California,USA,2020-05-12 03:00:00,69347,2779,8219,05-11-2020
Pennsylvania,USA,2020-05-12 03:00:00,60459,3832,1120,05-11-2020
Michigan,USA,2020-05-12 03:00:00,47552,4584,22686,05-11-2020
Florida,USA,2020-05-12 03:00:00,40982,1735,371,05-11-2020
Texas,USA,2020-05-12 03:00:00,40590,1118,21713,05-11-2020
Georgia,USA,2020-05-12 03:00:00,34002,1444,340,05-11-2020
Connecticut,USA,2020-05-12 03:00:00,33765,3008,63,05-11-2020
Maryland,USA,2020-05-12 03:00:00,33373,1683,2298,05-11-2020
Louisiana,USA,2020-05-12 03:00:00,31815,2308,22608,05-11-2020
Virginia,USA,2020-05-12 03:00:00,25070,850,3273,05-11-2020
Ohio,USA,2020-05-12 03:00:00,24777,1357,3168,05-11-2020
Indiana,USA,2020-05-12 03:00:00,24627,1540,1691,05-11-2020
Colorado,USA,2020-05-12 03:00:00,19900,987,695,05-11-2020
Washington,USA,2020-05-12 03:00:00,17783,951,2319,05-11-2020
Tennessee,USA,2020-05-12 03:00:00,15544,251,8043,05-11-2020
North Carolina,USA,2020-05-12 03:00:00,15274,576,2426,05-11-2020
Iowa,USA,2020-05-12 03:00:00,12373,271,5249,05-11-2020
Minnesota,USA,2020-05-12 03:00:00,11799,591,7536,05-11-2020
Rhode Island,USA,2020-05-12 03:00:00,11450,430,841,05-11-2020
Arizona,USA,2020-05-12 03:00:00,11383,542,6,05-11-2020
Veteran Affair,USA,2020-05-12 03:00:00,11237,872,0,05-11-2020
Wisconsin,USA,2020-05-12 03:00:00,10418,409,5176,05-11-2020
Alabama,USA,2020-05-12 03:00:00,10164,403,0,05-11-2020
Missouri,USA,2020-05-12 03:00:00,10157,514,2529,05-11-2020
Mississippi,USA,2020-05-12 03:00:00,9674,435,4421,05-11-2020
Nebraska,USA,2020-05-12 03:00:00,8407,98,228,05-11-2020
US Military,USA,2020-05-12 03:00:00,8046,27,3464,05-11-2020
South Carolina,USA,2020-05-12 03:00:00,7792,346,3252,05-11-2020
Kansas,USA,2020-05-12 03:00:00,7159,180,1670,05-11-2020
Kentucky,USA,2020-05-12 03:00:00,6677,311,2335,05-11-2020
Delaware,USA,2020-05-12 03:00:00,6565,225,2619,05-11-2020
District of Columbia,USA,2020-05-12 03:00:00,6389,328,881,05-11-2020
Utah,USA,2020-05-12 03:00:00,6362,68,1952,05-11-2020
Nevada,USA,2020-05-12 03:00:00,6154,312,4674,05-11-2020
New Mexico,USA,2020-05-12 03:00:00,5069,208,1285,05-11-2020
Oklahoma,USA,2020-05-12 03:00:00,4613,274,3243,05-11-2020
Arkansas,USA,2020-05-12 03:00:00,4043,94,3149,05-11-2020
Federal Bureau of Prisons,USA,2020-05-12 03:00:00,3744,49,935,05-11-2020
South Dakota,USA,2020-05-12 03:00:00,3614,34,2187,05-11-2020
Oregon,USA,2020-05-12 03:00:00,3286,130,1125,05-11-2020
Navajo Nation,USA,2020-05-12 03:00:00,3204,102,0,05-11-2020
New Hampshire,USA,2020-05-12 03:00:00,3160,133,1231,05-11-2020
Idaho,USA,2020-05-12 03:00:00,2260,70,1442,05-11-2020
Puerto Rico,USA,2020-05-12 03:00:00,2256,113,0,05-11-2020
North Dakota,USA,2020-05-12 03:00:00,1518,36,846,05-11-2020
Maine,USA,2020-05-12 03:00:00,1462,65,872,05-11-2020
West Virginia,USA,2020-05-12 03:00:00,1366,54,775,05-11-2020
Vermont,USA,2020-05-12 03:00:00,926,53,777,05-11-2020
Wyoming,USA,2020-05-12 03:00:00,669,7,451,05-11-2020
Hawaii,USA,2020-05-12 03:00:00,634,17,561,05-11-2020
Montana,USA,2020-05-12 03:00:00,459,16,423,05-11-2020
Alaska,USA,2020-05-12 03:00:00,379,10,324,05-11-2020
Guam,USA,2020-05-12 03:00:00,151,5,128,05-11-2020
Grand Princess,USA,2020-05-12 03:00:00,103,3,0,05-11-2020
United States Virgin Islands,USA,2020-05-12 03:00:00,69,5,60,05-11-2020
Diamond Princess,USA,2020-05-12 03:00:00,49,0,0,05-11-2020
Northern Mariana Islands,USA,2020-05-12 03:00:00,19,2,12,05-11-2020
Wuhan Evacuee,USA,2020-05-12 03:00:00,4,0,0,05-11-2020
Hubei,Mainland China,2020-05-13 03:00:00,68134,4512,63616,05-12-2020
Guangdong,Mainland China,2020-05-13 03:00:00,1589,8,1578,05-12-2020
Henan,Mainland China,2020-05-13 03:00:00,1276,22,1254,05-12-2020
Zhejiang,Mainland China,2020-05-13 03:00:00,1268,1,1267,05-12-2020
Hong Kong,Hong Kong,2020-05-13 03:00:00,1047,4,991,05-12-2020
Hunan,Mainland China,2020-05-13 03:00:00,1019,4,1015,05-12-2020
Anhui,Mainland China,2020-05-13 03:00:00,991,6,985,05-12-2020
Jiangxi,Mainland China,2020-05-13 03:00:00,937,1,936,05-12-2020
Heilongjiang,Mainland China,2020-05-13 03:00:00,945,13,929,05-12-2020
Shandong,Mainland China,2020-05-13 03:00:00,788,7,777,05-12-2020
Jiangsu,Mainland China,2020-05-13 03:00:00,653,0,653,05-12-2020
Chongqing,Mainland China,2020-05-13 03:00:00,579,6,573,05-12-2020
Beijing,Mainland China,2020-05-13 03:00:00,593,9,573,05-12-2020
Shanghai,Mainland China,2020-05-13 03:00:00,660,7,631,05-12-2020
Sichuan,Mainland China,2020-05-13 03:00:00,561,3,558,05-12-2020
Taiwan,Taiwan,2020-05-13 03:00:00,440,7,372,05-12-2020
Fujian,Mainland China,2020-05-13 03:00:00,356,1,354,05-12-2020
Hebei,Mainland China,2020-05-13 03:00:00,328,6,321,05-12-2020
Shaanxi,Mainland China,2020-05-13 03:00:00,308,3,297,05-12-2020
Guangxi,Mainland China,2020-05-13 03:00:00,254,2,252,05-12-2020
Nei Mongol,Mainland China,2020-05-13 03:00:00,209,1,190,05-12-2020
Shanxi,Mainland China,2020-05-13 03:00:00,198,0,198,05-12-2020
Tianjin,Mainland China,2020-05-13 03:00:00,191,3,186,05-12-2020
Yunnan,Mainland China,2020-05-13 03:00:00,185,2,183,05-12-2020
Hainan,Mainland China,2020-05-13 03:00:00,168,6,162,05-12-2020
Guizhou,Mainland China,2020-05-13 03:00:00,147,2,145,05-12-2020
Liaoning,Mainland China,2020-05-13 03:00:00,147,2,144,05-12-2020
Gansu,Mainland China,2020-05-13 03:00:00,139,2,137,05-12-2020
Jilin,Mainland China,2020-05-13 03:00:00,133,1,108,05-12-2020
Xinjiang Uygur,Mainland China,2020-05-13 03:00:00,76,3,73,05-12-2020
Ningxia,Mainland China,2020-05-13 03:00:00,75,0,75,05-12-2020
Macau,Macau,2020-05-13 03:00:00,45,0,42,05-12-2020
Qinghai,Mainland China,2020-05-13 03:00:00,18,0,18,05-12-2020
Xizang,Mainland China,2020-05-13 03:00:00,1,0,1,05-12-2020
Comoros,Comoros,2020-05-13 03:00:00,11,1,0,05-12-2020
Tajikistan,Tajikistan,2020-05-13 03:00:00,729,21,0,05-12-2020
Yemen,Yemen,2020-05-13 03:00:00,65,10,1,05-12-2020
Sao Tome and Principe,Sao Tome and Principe,2020-05-13 03:00:00,208,5,4,05-12-2020
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-13 03:00:00,1,0,1,05-12-2020
South Sudan,South Sudan,2020-05-13 03:00:00,194,0,2,05-12-2020
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0,05-12-2020
Malawi,Malawi,2020-05-13 03:00:00,57,3,24,05-12-2020
Burundi,Burundi,2020-05-13 03:00:00,15,1,7,05-12-2020
Sierra Leone,Sierra Leone,2020-05-13 03:00:00,338,19,72,05-12-2020
Botswana,Botswana,2020-05-13 03:00:00,24,1,17,05-12-2020
Anguilla,Anguilla,2020-05-13 03:00:00,3,0,3,05-12-2020
Saint Barthelemy,Saint Barthelemy,2020-05-13 03:00:00,6,0,6,05-12-2020
Bermuda,Bermuda,2020-05-13 03:00:00,121,8,66,05-12-2020
Faroe Islands,Faroe Islands,2020-05-13 03:00:00,187,0,187,05-12-2020
Gibraltar,Gibraltar,2020-05-13 03:00:00,148,0,144,05-12-2020
Isle of Man,Isle of Man,2020-05-13 03:00:00,331,23,272,05-12-2020
Saint Martin,Saint Martin,2020-05-13 03:00:00,39,3,30,05-12-2020
Montserrat,Montserrat,2020-05-13 03:00:00,11,1,8,05-12-2020
Mayotte,Mayotte,2020-05-13 03:00:00,1095,12,492,05-12-2020
New Caledonia,New Caledonia,2020-05-13 03:00:00,18,0,18,05-12-2020
Sint Maarten,Sint Maarten,2020-05-13 03:00:00,76,15,46,05-12-2020
Turks and Caicos Islands,Turks and Caicos Islands,2020-05-13 03:00:00,12,1,8,05-12-2020
Republic of the Congo,Republic of the Congo,2020-05-13 03:00:00,333,11,53,05-12-2020
Angola,Angola,2020-05-13 03:00:00,45,2,13,05-12-2020
Benin,Benin,2020-05-13 03:00:00,327,2,76,05-12-2020
Bahamas,Bahamas,2020-05-13 03:00:00,93,11,39,05-12-2020
Belize,Belize,2020-05-13 03:00:00,18,2,16,05-12-2020
Barbados,Barbados,2020-05-13 03:00:00,85,7,57,05-12-2020
Central African Republic,Central African Republic,2020-05-13 03:00:00,143,0,10,05-12-2020
Cabo Verde,Cabo Verde,2020-05-13 03:00:00,267,2,58,05-12-2020
Djibouti,Djibouti,2020-05-13 03:00:00,1256,3,886,05-12-2020
Dominica,Dominica,2020-05-13 03:00:00,16,0,15,05-12-2020
Eritrea,Eritrea,2020-05-13 03:00:00,39,0,38,05-12-2020
Fiji,Fiji,2020-05-13 03:00:00,18,0,14,05-12-2020
Gambia,Gambia,2020-05-13 03:00:00,22,1,10,05-12-2020
Guinea-Bissau,Guinea-Bissau,2020-05-13 03:00:00,820,3,26,05-12-2020
Equatorial Guinea,Equatorial Guinea,2020-05-13 03:00:00,439,4,13,05-12-2020
Grenada,Grenada,2020-05-13 03:00:00,21,0,13,05-12-2020
Haiti,Haiti,2020-05-13 03:00:00,209,16,17,05-12-2020
Kyrgyzstan,Kyrgyzstan,2020-05-13 03:00:00,1037,12,709,05-12-2020
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-05-13 03:00:00,15,0,14,05-12-2020
Laos,Laos,2020-05-13 03:00:00,19,0,13,05-12-2020
Liberia,Liberia,2020-05-13 03:00:00,211,20,85,05-12-2020
Libya,Libya,2020-05-13 03:00:00,64,3,28,05-12-2020
Madagascar,Madagascar,2020-05-11 18:00:00,193,0,101,05-12-2020
Mali,Mali,2020-05-13 03:00:00,730,40,398,05-12-2020
Montenegro,Montenegro,2020-05-13 03:00:00,324,9,298,05-12-2020
Mozambique,Mozambique,2020-05-13 03:00:00,104,0,34,05-12-2020
Mauritius,Mauritius,2020-04-27 17:00:00,334,9,302,05-12-2020
Niger,Niger,2020-05-13 03:00:00,854,47,648,05-12-2020
Nicaragua,Nicaragua,2020-05-13 03:00:00,25,8,7,05-12-2020
Papua New Guinea,Papua New Guinea,2020-05-13 03:00:00,8,0,8,05-12-2020
El Salvador,El Salvador,2020-05-13 03:00:00,998,20,349,05-12-2020
Somalia,Somalia,2020-05-13 03:00:00,1170,52,126,05-12-2020
Kosovo,Kosovo,2020-05-13 03:00:00,919,29,671,05-12-2020
Syria,Syria,2020-05-13 03:00:00,47,3,29,05-12-2020
Chad,Chad,2020-05-13 03:00:00,357,40,76,05-12-2020
Timor-Leste,Timor-Leste,2020-05-13 03:00:00,24,0,21,05-12-2020
Tanzania,Tanzania,2020-05-13 03:00:00,509,21,183,05-12-2020
Uganda,Uganda,2020-05-13 03:00:00,129,0,55,05-12-2020
Zambia,Zambia,2020-05-13 03:00:00,441,7,117,05-12-2020
Zimbabwe,Zimbabwe,2020-05-02 01:00:00,40,4,5,05-12-2020
Spain,Spain,2020-05-12 18:00:00,269520,26920,180470,05-12-2020
Russia,Russia,2020-05-13 03:00:00,232243,2116,43512,05-12-2020
United Kingdom,United Kingdom,2020-05-12 16:00:00,227735,32768,1015,05-12-2020
France,France,2020-05-13 00:00:00,178060,26994,57898,05-12-2020
Turkey,Turkey,2020-05-13 03:00:00,141475,3894,98889,05-12-2020
Iran,Iran,2020-05-13 03:00:00,110767,6733,88357,05-12-2020
Netherlands,Netherlands,2020-05-12 16:00:00,43183,5529,6,05-12-2020
Switzerland,Switzerland,2020-05-13 03:00:00,30380,1867,26800,05-12-2020
Portugal,Portugal,2020-05-13 03:00:00,27913,1163,3013,05-12-2020
Ecuador,Ecuador,2020-05-13 03:00:00,30419,2327,3433,05-12-2020
Saudi Arabia,Saudi Arabia,2020-05-13 03:00:00,42925,264,15257,05-12-2020
Sweden,Sweden,2020-05-13 03:00:00,27272,3313,4971,05-12-2020
Ireland,Ireland,2020-05-13 03:00:00,23242,1488,17110,05-12-2020
Mexico,Mexico,2020-05-13 03:00:00,38324,3926,25935,05-12-2020
Pakistan,Pakistan,2020-05-13 03:00:00,34336,737,8812,05-12-2020
Singapore,Singapore,2020-05-13 03:00:00,24671,21,3851,05-12-2020
Israel,Israel,2020-05-13 03:00:00,16529,260,12083,05-12-2020
Japan,Japan,2020-05-13 03:00:00,15968,657,8531,05-12-2020
Belarus,Belarus,2020-05-13 03:00:00,24873,142,6974,05-12-2020
Norway,Norway,2020-05-13 03:00:00,8157,228,32,05-12-2020
Australia,Australia,2020-05-13 03:00:00,6980,98,6270,05-12-2020
Denmark,Denmark,2020-05-13 03:00:00,10591,527,8580,05-12-2020
Malaysia,Malaysia,2020-05-13 03:00:00,6742,109,5223,05-12-2020
Czech Republic,Czech Republic,2020-05-13 03:00:00,8221,283,4889,05-12-2020
